UserID,Date,AvgAmount,Category,Age,Sex
14,2024-04-12,15967,분식,27,M
14,2024-04-12,27168,기타결제,27,M
14,2024-04-12,40106,제과/제빵/떡/케익,27,M
14,2024-04-12,4324,세탁/가사서비스,27,M
14,2024-04-12,61301,차량관리/서비스,27,M
14,2024-04-13,29199,종합소매점,27,M
14,2024-04-13,73659,음/식료품소매,27,M
14,2024-04-13,33477,일반병원,27,M
14,2024-04-13,14361,차량관리/서비스,27,M
14,2024-04-13,16107,한식,27,M
14,2024-04-14,25658,종합소매점,27,M
14,2024-04-14,78721,음/식료품소매,27,M
14,2024-04-14,6081,음/식료품소매,27,M
14,2024-04-14,5295,커피/음료,27,M
14,2024-04-14,58829,연료판매,27,M
14,2024-04-15,13935,종합소매점,27,M
14,2024-04-15,28742,스포츠/레져용품,27,M
14,2024-04-15,33849,음/식료품소매,27,M
14,2024-04-15,96237,고기요리,27,M
14,2024-04-15,25657,휴게소/대형업체,27,M
14,2024-04-16,17258,종합소매점,27,M
14,2024-04-16,70588,음/식료품소매,27,M
14,2024-04-16,28252,미용서비스,27,M
14,2024-04-16,74217,중식,27,M
14,2024-04-16,49678,종합소매점,27,M
14,2024-04-17,3291,제과/제빵/떡/케익,27,M
14,2024-04-17,91693,종합소매점,27,M
14,2024-04-17,21441,의약/의료품,27,M
14,2024-04-17,27165,중식,27,M
14,2024-04-17,13905,일반병원,27,M
14,2024-04-18,12101,제과/제빵/떡/케익,27,M
14,2024-04-18,50108,종합소매점,27,M
14,2024-04-18,39622,제과/제빵/떡/케익,27,M
14,2024-04-18,71293,음/식료품소매,27,M
14,2024-04-18,38786,분식,27,M
14,2024-04-19,40324,종합소매점,27,M
14,2024-04-19,3576,한식,27,M
14,2024-04-19,42327,고기요리,27,M
14,2024-04-19,14361,커피/음료,27,M
14,2024-04-19,19776,중식,27,M
14,2024-04-20,19696,연료판매,27,M
14,2024-04-20,32775,패션잡화,27,M
14,2024-04-20,13048,분식,27,M
14,2024-04-20,29518,연료판매,27,M
14,2024-04-20,42595,닭/오리요리,27,M
14,2024-04-21,47125,미용서비스,27,M
14,2024-04-21,8964,별식/퓨전요리,27,M
14,2024-04-21,39166,일식/수산물,27,M
14,2024-04-21,47676,종합소매점,27,M
14,2024-04-21,93138,일반스포츠,27,M
14,2024-04-22,23288,숙박,27,M
14,2024-04-22,56006,한식,27,M
14,2024-04-22,24172,닭/오리요리,27,M
14,2024-04-22,33253,연료판매,27,M
14,2024-04-22,58269,선물/완구,27,M
14,2024-04-23,16625,패스트푸드,27,M
14,2024-04-23,13128,한식,27,M
14,2024-04-23,99807,가전제품,27,M
14,2024-04-23,71819,한식,27,M
14,2024-04-23,46474,한식,27,M
14,2024-04-24,38871,닭/오리요리,27,M
14,2024-04-24,24827,패스트푸드,27,M
14,2024-04-24,18590,화장품소매,27,M
14,2024-04-24,5788,한식,27,M
14,2024-04-24,79274,의복/의류,27,M
14,2024-04-25,95912,취미/오락,27,M
14,2024-04-25,26150,패스트푸드,27,M
14,2024-04-25,15000,커피/음료,27,M
14,2024-04-25,83938,일식/수산물,27,M
14,2024-04-25,99534,사무/교육용품,27,M
14,2024-04-26,10051,커피/음료,27,M
14,2024-04-26,16959,음/식료품소매,27,M
14,2024-04-26,26041,부페,27,M
14,2024-04-26,82939,연료판매,27,M
14,2024-04-26,78445,인테리어/가정용품,27,M
14,2024-04-27,84723,일식/수산물,27,M
14,2024-04-27,15000,커피/음료,27,M
14,2024-04-27,56998,미용서비스,27,M
14,2024-04-27,15000,커피/음료,27,M
14,2024-04-27,68385,선물/완구,27,M
14,2024-04-28,8455,기타용품,27,M
14,2024-04-28,95688,미용서비스,27,M
14,2024-04-28,69760,음/식료품소매,27,M
14,2024-04-28,24608,제과/제빵/떡/케익,27,M
14,2024-04-28,2999,선물/완구,27,M
14,2024-04-29,50306,간이주점,27,M
14,2024-04-29,27750,패스트푸드,27,M
14,2024-04-29,99910,음/식료품소매,27,M
14,2024-04-29,58233,한식,27,M
14,2024-04-29,75561,숙박,27,M
14,2024-04-30,8179,종합소매점,27,M
14,2024-04-30,15940,종합소매점,27,M
14,2024-04-30,69177,의복/의류,27,M
14,2024-04-30,21399,휴게소/대형업체,27,M
14,2024-04-30,74305,수의업,27,M
15,2024-04-01,12446,제과/제빵/떡/케익,23,F
15,2024-04-01,15000,커피/음료,23,F
15,2024-04-01,17491,취미/오락,23,F
15,2024-04-01,60592,제조/도매,23,F
15,2024-04-01,66237,제조/도매,23,F
15,2024-04-02,15085,종합소매점,23,F
15,2024-04-02,64343,사무/교육용품,23,F
15,2024-04-02,55689,중식,23,F
15,2024-04-02,7976,중식,23,F
15,2024-04-02,73616,스포츠/레져용품,23,F
15,2024-04-03,42542,세탁/가사서비스,23,F
15,2024-04-03,39820,연료판매,23,F
15,2024-04-03,14188,커피/음료,23,F
15,2024-04-03,39389,제과/제빵/떡/케익,23,F
15,2024-04-03,38872,간이주점,23,F
15,2024-04-04,56387,종합소매점,23,F
15,2024-04-04,48217,별식/퓨전요리,23,F
15,2024-04-04,27751,음/식료품소매,23,F
15,2024-04-04,54619,종합소매점,23,F
15,2024-04-04,34966,수의업,23,F
15,2024-04-05,36085,제조/도매,23,F
15,2024-04-05,75875,별식/퓨전요리,23,F
15,2024-04-05,55732,종합소매점,23,F
15,2024-04-05,96891,연료판매,23,F
15,2024-04-05,52795,의복/의류,23,F
15,2024-04-06,8608,커피/음료,23,F
15,2024-04-06,75550,일반스포츠,23,F
15,2024-04-06,38552,분식,23,F
15,2024-04-06,9777,독서실/고시원,23,F
15,2024-04-06,62414,취미/오락,23,F
15,2024-04-07,41133,중식,23,F
15,2024-04-07,23276,인터넷쇼핑,23,F
15,2024-04-07,42938,한식,23,F
15,2024-04-07,10518,일반스포츠,23,F
15,2024-04-07,44458,중식,23,F
15,2024-04-08,1782,커피/음료,23,F
15,2024-04-08,98500,연료판매,23,F
15,2024-04-08,21078,일반스포츠,23,F
15,2024-04-08,32025,별식/퓨전요리,23,F
15,2024-04-08,22535,연료판매,23,F
15,2024-04-09,77777,음/식료품소매,23,F
15,2024-04-09,91893,한식,23,F
15,2024-04-09,25164,의약/의료품,23,F
15,2024-04-09,8954,분식,23,F
15,2024-04-09,59342,종합소매점,23,F
15,2024-04-10,74850,별식/퓨전요리,23,F
15,2024-04-10,82108,종합소매점,23,F
15,2024-04-10,99006,연료판매,23,F
15,2024-04-10,24791,차량관리/서비스,23,F
15,2024-04-10,46964,종합소매점,23,F
15,2024-04-11,4426,분식,23,F
15,2024-04-11,22918,의약/의료품,23,F
15,2024-04-11,93976,음/식료품소매,23,F
15,2024-04-11,83796,닭/오리요리,23,F
15,2024-04-11,57635,종합소매점,23,F
15,2024-04-12,59548,연료판매,23,F
15,2024-04-12,88841,한식,23,F
15,2024-04-12,4116,선물/완구,23,F
15,2024-04-12,64287,화장품소매,23,F
15,2024-04-12,79080,화장품소매,23,F
15,2024-04-13,55244,종합소매점,23,F
15,2024-04-13,31990,연료판매,23,F
15,2024-04-13,46847,의복/의류,23,F
15,2024-04-13,74061,별식/퓨전요리,23,F
15,2024-04-13,10808,연료판매,23,F
15,2024-04-14,54032,한식,23,F
15,2024-04-14,83535,연료판매,23,F
15,2024-04-14,65105,음/식료품소매,23,F
15,2024-04-14,5058,숙박,23,F
15,2024-04-14,4902,중식,23,F
15,2024-04-15,83080,한식,23,F
15,2024-04-15,18936,일반병원,23,F
15,2024-04-15,68242,한식,23,F
15,2024-04-15,25694,화장품소매,23,F
15,2024-04-15,47373,수의업,23,F
15,2024-04-16,34395,패스트푸드,23,F
15,2024-04-16,28101,차량관리/서비스,23,F
15,2024-04-16,6621,사우나/휴게시설,23,F
15,2024-04-16,22990,닭/오리요리,23,F
15,2024-04-16,17092,분식,23,F
15,2024-04-17,43041,화장품소매,23,F
15,2024-04-17,15051,종합소매점,23,F
15,2024-04-17,77352,일반병원,23,F
15,2024-04-17,38222,특화병원,23,F
15,2024-04-17,59473,차량관리/서비스,23,F
15,2024-04-18,34237,한식,23,F
15,2024-04-18,1424,특화병원,23,F
15,2024-04-18,34934,한식,23,F
15,2024-04-18,8988,종합소매점,23,F
15,2024-04-18,58171,한식,23,F
15,2024-04-19,43660,휴게소/대형업체,23,F
15,2024-04-19,50434,분식,23,F
15,2024-04-19,28525,한식,23,F
15,2024-04-19,72587,한식,23,F
15,2024-04-19,65551,보안/운송,23,F
15,2024-04-20,20297,음/식료품소매,23,F
15,2024-04-20,57646,특화병원,23,F
15,2024-04-20,61276,의복/의류,23,F
15,2024-04-20,5089,커피/음료,23,F
15,2024-04-20,46341,연료판매,23,F
15,2024-04-21,85058,숙박,23,F
15,2024-04-21,99122,유흥주점,23,F
15,2024-04-21,9937,한식,23,F
15,2024-04-21,29023,패션잡화,23,F
15,2024-04-21,5439,분식,23,F
15,2024-04-22,42428,연료판매,23,F
15,2024-04-22,29156,연료판매,23,F
15,2024-04-22,33391,음/식료품소매,23,F
15,2024-04-22,12319,일반병원,23,F
15,2024-04-22,62186,별식/퓨전요리,23,F
15,2024-04-23,44954,의약/의료품,23,F
15,2024-04-23,8509,커피/음료,23,F
15,2024-04-23,63063,음/식료품소매,23,F
15,2024-04-23,63211,분식,23,F
15,2024-04-23,53918,분식,23,F
15,2024-04-24,21195,패스트푸드,23,F
15,2024-04-24,1220,제과/제빵/떡/케익,23,F
15,2024-04-24,45962,미용서비스,23,F
15,2024-04-24,34705,분식,23,F
15,2024-04-24,47801,의약/의료품,23,F
15,2024-04-25,29096,한식,23,F
15,2024-04-25,24606,의약/의료품,23,F
15,2024-04-25,46822,제과/제빵/떡/케익,23,F
15,2024-04-25,42319,숙박,23,F
15,2024-04-25,79928,음/식료품소매,23,F
15,2024-04-26,38921,연료판매,23,F
15,2024-04-26,97294,의복/의류,23,F
15,2024-04-26,8202,별식/퓨전요리,23,F
15,2024-04-26,14660,의약/의료품,23,F
15,2024-04-26,59418,종합소매점,23,F
15,2024-04-27,99618,연료판매,23,F
15,2024-04-27,41260,일반병원,23,F
15,2024-04-27,82803,특화병원,23,F
15,2024-04-27,63157,일식/수산물,23,F
15,2024-04-27,89506,광고/인쇄/인화,23,F
15,2024-04-28,21564,일반스포츠,23,F
15,2024-04-28,83662,종합소매점,23,F
15,2024-04-28,52651,의약/의료품,23,F
15,2024-04-28,89690,종합소매점,23,F
15,2024-04-28,2116,제과/제빵/떡/케익,23,F
15,2024-04-29,3737,닭/오리요리,23,F
15,2024-04-29,66189,사무/교육용품,23,F
15,2024-04-29,18958,종합소매점,23,F
15,2024-04-29,20954,한식,23,F
15,2024-04-29,26530,음/식료품소매,23,F
15,2024-04-30,83356,일반병원,23,F
15,2024-04-30,17703,제과/제빵/떡/케익,23,F
15,2024-04-30,45664,고기요리,23,F
15,2024-04-30,8106,연료판매,23,F
15,2024-04-30,8418,커피/음료,23,F
16,2024-04-01,61477,종합소매점,22,F
16,2024-04-01,4172,연료판매,22,F
16,2024-04-01,16853,종합소매점,22,F
16,2024-04-01,12078,제과/제빵/떡/케익,22,F
16,2024-04-01,26415,한식,22,F
16,2024-04-02,44870,종합소매점,22,F
16,2024-04-02,95755,한식,22,F
16,2024-04-02,69943,제조/도매,22,F
16,2024-04-02,28769,종합소매점,22,F
16,2024-04-02,17159,패스트푸드,22,F
16,2024-04-03,73640,건강/기호식품,22,F
16,2024-04-03,7653,의약/의료품,22,F
16,2024-04-03,25683,패션잡화,22,F
16,2024-04-03,54463,의약/의료품,22,F
16,2024-04-03,72540,스포츠/레져용품,22,F
16,2024-04-04,64254,의복/의류,22,F
16,2024-04-04,63782,종합소매점,22,F
16,2024-04-04,8413,휴게소/대형업체,22,F
16,2024-04-04,80592,연료판매,22,F
16,2024-04-04,25498,기업,22,F
16,2024-04-05,56399,의복/의류,22,F
16,2024-04-05,39478,패스트푸드,22,F
16,2024-04-05,42975,일반병원,22,F
16,2024-04-05,9506,제과/제빵/떡/케익,22,F
16,2024-04-05,8249,차량관리/서비스,22,F
16,2024-04-06,41957,종합소매점,22,F
16,2024-04-06,18244,취미/오락,22,F
16,2024-04-06,76825,인터넷쇼핑,22,F
16,2024-04-06,75551,일반스포츠,22,F
16,2024-04-06,9493,커피/음료,22,F
16,2024-04-07,90629,유아교육,22,F
16,2024-04-07,65711,연료판매,22,F
16,2024-04-07,88933,일반스포츠,22,F
16,2024-04-07,67195,별식/퓨전요리,22,F
16,2024-04-07,77697,분식,22,F
16,2024-04-08,39947,의복/의류,22,F
16,2024-04-08,34875,일반병원,22,F
16,2024-04-08,48751,음/식료품소매,22,F
16,2024-04-08,43764,기타용품,22,F
16,2024-04-08,34227,인테리어/가정용품,22,F
16,2024-04-09,4355,연료판매,22,F
16,2024-04-09,22221,분식,22,F
16,2024-04-09,85582,일식/수산물,22,F
16,2024-04-09,35921,중식,22,F
16,2024-04-09,54162,미용서비스,22,F
16,2024-04-10,14749,기타교육,22,F
16,2024-04-10,57568,분식,22,F
16,2024-04-10,49975,음/식료품소매,22,F
16,2024-04-10,24738,부페,22,F
16,2024-04-10,56807,세탁/가사서비스,22,F
16,2024-04-11,12237,커피/음료,22,F
16,2024-04-11,57116,화장품소매,22,F
16,2024-04-11,3579,한식,22,F
16,2024-04-11,24570,한식,22,F
16,2024-04-11,96332,가전제품,22,F
16,2024-04-12,89303,종합소매점,22,F
16,2024-04-12,60209,특화병원,22,F
16,2024-04-12,46106,일식/수산물,22,F
16,2024-04-12,71283,의약/의료품,22,F
16,2024-04-12,26263,의복/의류,22,F
16,2024-04-13,36748,중식,22,F
16,2024-04-13,90756,의약/의료품,22,F
16,2024-04-13,49307,휴게소/대형업체,22,F
16,2024-04-13,20250,취미/오락,22,F
16,2024-04-13,30047,중식,22,F
16,2024-04-14,41425,종합소매점,22,F
16,2024-04-14,28483,분식,22,F
16,2024-04-14,65463,한식,22,F
16,2024-04-14,19213,취미/오락,22,F
16,2024-04-14,16607,음/식료품소매,22,F
16,2024-04-15,4690,연료판매,22,F
16,2024-04-15,4042,의약/의료품,22,F
16,2024-04-15,50824,의복/의류,22,F
16,2024-04-15,52493,분식,22,F
16,2024-04-15,42285,숙박,22,F
16,2024-04-16,17026,닭/오리요리,22,F
16,2024-04-16,93796,미용서비스,22,F
16,2024-04-16,19401,중식,22,F
16,2024-04-16,58111,연료판매,22,F
16,2024-04-16,60333,사무/교육용품,22,F
16,2024-04-17,16625,서적/도서,22,F
16,2024-04-17,56744,연료판매,22,F
16,2024-04-17,79891,인테리어/가정용품,22,F
16,2024-04-17,52065,연료판매,22,F
16,2024-04-17,85728,가전제품,22,F
16,2024-04-18,58057,음/식료품소매,22,F
16,2024-04-18,23891,제과/제빵/떡/케익,22,F
16,2024-04-18,92990,일반병원,22,F
16,2024-04-18,36178,닭/오리요리,22,F
16,2024-04-18,61671,숙박,22,F
16,2024-04-19,54183,종합소매점,22,F
16,2024-04-19,19060,세탁/가사서비스,22,F
16,2024-04-19,5405,외국어학원,22,F
16,2024-04-19,81129,독서실/고시원,22,F
16,2024-04-19,64403,종합소매점,22,F
16,2024-04-20,22272,연료판매,22,F
16,2024-04-20,92965,한식,22,F
16,2024-04-20,38345,음/식료품소매,22,F
16,2024-04-20,13098,기타결제,22,F
16,2024-04-20,33680,부페,22,F
16,2024-04-21,24419,취미/오락,22,F
16,2024-04-21,32365,패션잡화,22,F
16,2024-04-21,23940,연료판매,22,F
16,2024-04-21,16810,음/식료품소매,22,F
16,2024-04-21,28821,음/식료품소매,22,F
16,2024-04-22,60389,종합소매점,22,F
16,2024-04-22,86101,보안/운송,22,F
16,2024-04-22,15040,의약/의료품,22,F
16,2024-04-22,15993,가전제품,22,F
16,2024-04-22,54007,사무/교육용품,22,F
16,2024-04-23,2347,중식,22,F
16,2024-04-23,60142,별식/퓨전요리,22,F
16,2024-04-23,19317,패스트푸드,22,F
16,2024-04-23,94767,양식,22,F
16,2024-04-23,49871,한식,22,F
16,2024-04-24,7806,종합소매점,22,F
16,2024-04-24,33322,제과/제빵/떡/케익,22,F
16,2024-04-24,67685,의약/의료품,22,F
16,2024-04-24,29441,제과/제빵/떡/케익,22,F
16,2024-04-24,94484,스포츠/레져용품,22,F
16,2024-04-25,5329,부페,22,F
16,2024-04-25,35778,중식,22,F
16,2024-04-25,29998,종합소매점,22,F
16,2024-04-25,36941,별식/퓨전요리,22,F
16,2024-04-25,38688,별식/퓨전요리,22,F
16,2024-04-26,38135,화장품소매,22,F
16,2024-04-26,15000,커피/음료,22,F
16,2024-04-26,90849,제조/도매,22,F
16,2024-04-26,98418,일식/수산물,22,F
16,2024-04-26,35003,종합소매점,22,F
16,2024-04-27,63622,연료판매,22,F
16,2024-04-27,14956,분식,22,F
16,2024-04-27,88405,한식,22,F
16,2024-04-27,14046,의약/의료품,22,F
16,2024-04-27,98656,전문서비스,22,F
16,2024-04-28,67584,기업,22,F
16,2024-04-28,28271,의약/의료품,22,F
16,2024-04-28,34199,세탁/가사서비스,22,F
16,2024-04-28,22919,취미/오락,22,F
16,2024-04-28,58132,분식,22,F
16,2024-04-29,88220,음/식료품소매,22,F
16,2024-04-29,24222,의복/의류,22,F
16,2024-04-29,62530,음/식료품소매,22,F
16,2024-04-29,80877,인테리어/가정용품,22,F
16,2024-04-29,24379,음/식료품소매,22,F
16,2024-04-30,15000,커피/음료,22,F
16,2024-04-30,48264,종합소매점,22,F
16,2024-04-30,65318,화장품소매,22,F
16,2024-04-30,60416,연료판매,22,F
16,2024-04-30,24376,제과/제빵/떡/케익,22,F
17,2024-04-01,21902,휴게소/대형업체,20,F
17,2024-04-01,32931,닭/오리요리,20,F
17,2024-04-01,84041,종합병원,20,F
17,2024-04-01,36269,중식,20,F
17,2024-04-01,37986,선물/완구,20,F
17,2024-04-02,66216,연료판매,20,F
17,2024-04-02,61259,한식,20,F
17,2024-04-02,53684,별식/퓨전요리,20,F
17,2024-04-02,60325,한식,20,F
17,2024-04-02,97476,일반병원,20,F
17,2024-04-03,6226,커피/음료,20,F
17,2024-04-03,32090,종합소매점,20,F
17,2024-04-03,26699,중식,20,F
17,2024-04-03,94060,고기요리,20,F
17,2024-04-03,26956,의약/의료품,20,F
17,2024-04-04,14509,유흥주점,20,F
17,2024-04-04,69889,화장품소매,20,F
17,2024-04-04,13306,패스트푸드,20,F
17,2024-04-04,11994,의약/의료품,20,F
17,2024-04-04,10900,커피/음료,20,F
17,2024-04-05,39837,차량관리/서비스,20,F
17,2024-04-05,22393,서적/도서,20,F
17,2024-04-05,24074,기타결제,20,F
17,2024-04-05,18207,연료판매,20,F
17,2024-04-05,7293,한식,20,F
17,2024-04-06,18182,단체,20,F
17,2024-04-06,16940,종합소매점,20,F
17,2024-04-06,10672,한식,20,F
17,2024-04-06,72751,화장품소매,20,F
17,2024-04-06,12768,커피/음료,20,F
17,2024-04-07,2079,한식,20,F
17,2024-04-07,34086,분식,20,F
17,2024-04-07,20747,패스트푸드,20,F
17,2024-04-07,13013,취미/오락,20,F
17,2024-04-07,68660,연료판매,20,F
17,2024-04-08,9374,제과/제빵/떡/케익,20,F
17,2024-04-08,75239,의복/의류,20,F
17,2024-04-08,85331,보안/운송,20,F
17,2024-04-08,23997,양식,20,F
17,2024-04-08,9209,별식/퓨전요리,20,F
17,2024-04-09,74948,닭/오리요리,20,F
17,2024-04-09,49530,종합소매점,20,F
17,2024-04-09,53587,종합소매점,20,F
17,2024-04-09,78232,제조/도매,20,F
17,2024-04-09,66601,의복/의류,20,F
17,2024-04-10,54795,일반스포츠,20,F
17,2024-04-10,27230,종합소매점,20,F
17,2024-04-10,50048,의약/의료품,20,F
17,2024-04-10,65268,차량관리/서비스,20,F
17,2024-04-10,82644,종합소매점,20,F
17,2024-04-11,8433,제과/제빵/떡/케익,20,F
17,2024-04-11,33482,스포츠/레져용품,20,F
17,2024-04-11,68443,분식,20,F
17,2024-04-11,9950,커피/음료,20,F
17,2024-04-11,18878,제과/제빵/떡/케익,20,F
17,2024-04-12,12935,한식,20,F
17,2024-04-12,19447,화장품소매,20,F
17,2024-04-12,29770,분식,20,F
17,2024-04-12,17628,의약/의료품,20,F
17,2024-04-12,12358,미용서비스,20,F
17,2024-04-13,25331,미용서비스,20,F
17,2024-04-13,70573,가전제품,20,F
17,2024-04-13,72056,음/식료품소매,20,F
17,2024-04-13,67993,단체,20,F
17,2024-04-13,57188,음/식료품소매,20,F
17,2024-04-14,96553,고기요리,20,F
17,2024-04-14,86582,고기요리,20,F
17,2024-04-14,53330,차량관리/서비스,20,F
17,2024-04-14,12296,선물/완구,20,F
17,2024-04-14,32623,종합소매점,20,F
17,2024-04-15,38053,의약/의료품,20,F
17,2024-04-15,97212,의약/의료품,20,F
17,2024-04-15,15000,커피/음료,20,F
17,2024-04-15,28879,사우나/휴게시설,20,F
17,2024-04-15,2527,커피/음료,20,F
17,2024-04-16,81445,고기요리,20,F
17,2024-04-16,29991,고기요리,20,F
17,2024-04-16,97462,제조/도매,20,F
17,2024-04-16,29114,종합소매점,20,F
17,2024-04-16,50267,분식,20,F
17,2024-04-17,13223,커피/음료,20,F
17,2024-04-17,29162,고기요리,20,F
17,2024-04-17,59514,기타의료,20,F
17,2024-04-17,18265,일반병원,20,F
17,2024-04-17,28982,패션잡화,20,F
17,2024-04-18,51279,닭/오리요리,20,F
17,2024-04-18,6450,종합소매점,20,F
17,2024-04-18,32458,간이주점,20,F
17,2024-04-18,78918,인테리어/가정용품,20,F
17,2024-04-18,69738,기타교육,20,F
17,2024-04-19,63142,일반병원,20,F
17,2024-04-19,80139,연료판매,20,F
17,2024-04-19,22897,종합소매점,20,F
17,2024-04-19,27813,일반병원,20,F
17,2024-04-19,38588,분식,20,F
17,2024-04-20,35370,공공기관,20,F
17,2024-04-20,7679,음/식료품소매,20,F
17,2024-04-20,96262,렌탈서비스,20,F
17,2024-04-20,13822,연료판매,20,F
17,2024-04-20,81657,일식/수산물,20,F
17,2024-04-21,40863,사무/교육용품,20,F
17,2024-04-21,10616,음/식료품소매,20,F
17,2024-04-21,47529,의복/의류,20,F
17,2024-04-21,41430,의복/의류,20,F
17,2024-04-21,98920,종합소매점,20,F
17,2024-04-22,80973,연료판매,20,F
17,2024-04-22,71267,기타용품,20,F
17,2024-04-22,90059,닭/오리요리,20,F
17,2024-04-22,90040,부페,20,F
17,2024-04-22,69180,간이주점,20,F
17,2024-04-23,6643,간이주점,20,F
17,2024-04-23,7718,한식,20,F
17,2024-04-23,46154,종합소매점,20,F
17,2024-04-23,81013,종합소매점,20,F
17,2024-04-23,64070,기타결제,20,F
17,2024-04-24,94728,음/식료품소매,20,F
17,2024-04-24,12134,패스트푸드,20,F
17,2024-04-24,15040,일반병원,20,F
17,2024-04-24,76305,의복/의류,20,F
17,2024-04-24,27193,별식/퓨전요리,20,F
17,2024-04-25,69093,패션잡화,20,F
17,2024-04-25,25870,패스트푸드,20,F
17,2024-04-25,86552,패션잡화,20,F
17,2024-04-25,69103,닭/오리요리,20,F
17,2024-04-25,20066,패션잡화,20,F
17,2024-04-26,73891,분식,20,F
17,2024-04-26,66175,인테리어/가정용품,20,F
17,2024-04-26,89854,세탁/가사서비스,20,F
17,2024-04-26,86437,음/식료품소매,20,F
17,2024-04-26,30420,연료판매,20,F
17,2024-04-27,15000,커피/음료,20,F
17,2024-04-27,16916,종합소매점,20,F
17,2024-04-27,7740,일반병원,20,F
17,2024-04-27,57340,일반병원,20,F
17,2024-04-27,6471,커피/음료,20,F
17,2024-04-28,13097,일반병원,20,F
17,2024-04-28,63518,한식,20,F
17,2024-04-28,95520,의약/의료품,20,F
17,2024-04-28,87071,연료판매,20,F
17,2024-04-28,32639,의약/의료품,20,F
17,2024-04-29,73983,여행/유학대행,20,F
17,2024-04-29,75131,인테리어/가정용품,20,F
17,2024-04-29,78599,음/식료품소매,20,F
17,2024-04-29,87740,부페,20,F
17,2024-04-29,85277,음/식료품소매,20,F
17,2024-04-30,15000,커피/음료,20,F
17,2024-04-30,18907,제과/제빵/떡/케익,20,F
17,2024-04-30,53105,일반스포츠,20,F
17,2024-04-30,38162,패션잡화,20,F
17,2024-04-30,38423,별식/퓨전요리,20,F
18,2024-04-01,29841,음/식료품소매,27,M
18,2024-04-01,23710,닭/오리요리,27,M
18,2024-04-01,40001,일반스포츠,27,M
18,2024-04-01,27913,수의업,27,M
18,2024-04-01,3998,종합소매점,27,M
18,2024-04-02,3262,한식,27,M
18,2024-04-02,15000,커피/음료,27,M
18,2024-04-02,50749,별식/퓨전요리,27,M
18,2024-04-02,65481,패션잡화,27,M
18,2024-04-02,11842,한식,27,M
18,2024-04-03,77661,종합소매점,27,M
18,2024-04-03,37239,차량관리/서비스,27,M
18,2024-04-03,99669,일반병원,27,M
18,2024-04-03,63950,취미/오락,27,M
18,2024-04-03,53110,일식/수산물,27,M
18,2024-04-04,89090,인테리어/가정용품,27,M
18,2024-04-04,27631,연료판매,27,M
18,2024-04-04,27383,제과/제빵/떡/케익,27,M
18,2024-04-04,4171,패스트푸드,27,M
18,2024-04-04,42505,제과/제빵/떡/케익,27,M
18,2024-04-05,15000,커피/음료,27,M
18,2024-04-05,5029,커피/음료,27,M
18,2024-04-05,11760,음/식료품소매,27,M
18,2024-04-05,51987,연료판매,27,M
18,2024-04-05,82905,음/식료품소매,27,M
18,2024-04-06,32492,양식,27,M
18,2024-04-06,84759,고기요리,27,M
18,2024-04-06,15879,중식,27,M
18,2024-04-06,96226,제조/도매,27,M
18,2024-04-06,89836,닭/오리요리,27,M
18,2024-04-07,12744,커피/음료,27,M
18,2024-04-07,57615,수의업,27,M
18,2024-04-07,10638,제과/제빵/떡/케익,27,M
18,2024-04-07,55043,의약/의료품,27,M
18,2024-04-07,53582,음/식료품소매,27,M
18,2024-04-08,14478,음/식료품소매,27,M
18,2024-04-08,26276,미용서비스,27,M
18,2024-04-08,42627,한식,27,M
18,2024-04-08,38563,일반스포츠,27,M
18,2024-04-08,1660,커피/음료,27,M
18,2024-04-09,87117,화장품소매,27,M
18,2024-04-09,32447,부페,27,M
18,2024-04-09,30696,의약/의료품,27,M
18,2024-04-09,70816,종합소매점,27,M
18,2024-04-09,16543,분식,27,M
18,2024-04-10,19637,의복/의류,27,M
18,2024-04-10,26202,휴게소/대형업체,27,M
18,2024-04-10,53847,일반병원,27,M
18,2024-04-10,42726,패션잡화,27,M
18,2024-04-10,20921,종합소매점,27,M
18,2024-04-11,51673,연료판매,27,M
18,2024-04-11,71067,화장품소매,27,M
18,2024-04-11,5801,별식/퓨전요리,27,M
18,2024-04-11,34549,간이주점,27,M
18,2024-04-11,30977,닭/오리요리,27,M
18,2024-04-12,87468,분식,27,M
18,2024-04-12,30585,종합소매점,27,M
18,2024-04-12,57809,선물/완구,27,M
18,2024-04-12,44388,종합소매점,27,M
18,2024-04-12,32178,패스트푸드,27,M
18,2024-04-13,56017,간이주점,27,M
18,2024-04-13,23329,의복/의류,27,M
18,2024-04-13,26901,닭/오리요리,27,M
18,2024-04-13,44108,미용서비스,27,M
18,2024-04-13,83372,부페,27,M
18,2024-04-14,8703,커피/음료,27,M
18,2024-04-14,26375,분식,27,M
18,2024-04-14,99735,연료판매,27,M
18,2024-04-14,59946,외국어학원,27,M
18,2024-04-14,86143,종합소매점,27,M
18,2024-04-15,28355,종합소매점,27,M
18,2024-04-15,2934,음/식료품소매,27,M
18,2024-04-15,20937,사무/교육용품,27,M
18,2024-04-15,8550,커피/음료,27,M
18,2024-04-15,24019,중식,27,M
18,2024-04-16,1417,일식/수산물,27,M
18,2024-04-16,67453,닭/오리요리,27,M
18,2024-04-16,2811,보안/운송,27,M
18,2024-04-16,81680,연료판매,27,M
18,2024-04-16,12999,한식,27,M
18,2024-04-17,37415,한식,27,M
18,2024-04-17,74176,양식,27,M
18,2024-04-17,42832,중식,27,M
